customer_id,order_id,customer_age,age_group,customer_region,customer_tenure_months,tenure_group,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,had_delivery_delay,delivery_delay_ratio,freight_value,freight_exceeds_order_value,delivery_attempts,customer_service_contacts,had_customer_service_contact,resolution_time_days,complaints_count,had_complaint,repeat_purchase_30d,csat_internal_score,nps_score,nps_category
1576,51576,46,45 a 54 anos,Sul,110,Mais de 72 meses,859.06,2,103.57,4,14,2,1,0.14285714285714285,50.94,0,3,1,1,4,3,1,0,3.9,6.4,Detrator
1577,51577,34,25 a 34 anos,Sul,43,25 a 48 meses,385.1,1,0.24,6,13,1,1,0.07692307692307693,60.32,0,1,1,1,2,3,1,0,5.7,6.1,Detrator
1578,51578,27,25 a 34 anos,Centro-Oeste,35,25 a 48 meses,913.88,5,80.41,4,5,0,0,0.0,12.67,0,2,0,0,1,0,0,1,9.9,10.0,Promotor
1579,51579,32,25 a 34 anos,Sul,101,Mais de 72 meses,513.85,6,7.8,2,6,4,1,0.6666666666666666,41.98,0,2,2,1,4,5,1,0,1.5,0.0,Detrator
1580,51580,66,65 anos ou mais,Nordeste,63,49 a 72 meses,45.1,6,2.32,2,5,2,1,0.4,29.92,0,2,2,1,1,5,1,0,5.0,4.5,Detrator
1581,51581,61,55 a 64 anos,Sudeste,59,49 a 72 meses,382.29,5,20.05,1,5,1,1,0.2,23.56,0,1,0,0,7,3,1,0,4.2,4.5,Detrator
1582,51582,46,45 a 54 anos,Centro-Oeste,106,Mais de 72 meses,244.61,5,10.78,5,8,2,1,0.25,27.99,0,3,1,1,11,4,1,0,0.0,2.0,Detrator
1583,51583,21,Até 24 anos,Norte,61,49 a 72 meses,177.14,2,107.25,10,10,0,0,0.0,39.83,0,3,2,1,11,3,1,0,1.3,6.0,Detrator
1584,51584,56,55 a 64 anos,Norte,96,Mais de 72 meses,738.19,6,34.16,2,8,5,1,0.625,25.67,0,3,3,1,9,8,1,0,0.0,1.4,Detrator
1585,51585,41,35 a 44 anos,Sul,18,13 a 24 meses,421.28,6,11.18,3,11,1,1,0.09090909090909091,69.55,0,3,0,0,5,3,1,0,4.9,4.5,Detrator
1586,51586,62,55 a 64 anos,Sul,7,Até 12 meses,207.38,5,5.95,2,14,3,1,0.21428571428571427,47.01,0,2,1,1,0,4,1,0,5.2,2.1,Detrator
1587,51587,41,35 a 44 anos,Sul,79,Mais de 72 meses,421.32,5,110.56,2,3,1,1,0.3333333333333333,54.37,0,3,1,1,6,4,1,0,2.9,4.1,Detrator
1588,51588,31,25 a 34 anos,Centro-Oeste,69,49 a 72 meses,430.78,1,0.14,6,4,4,1,1.0,34.31,0,3,2,1,0,5,1,0,2.8,5.9,Detrator
1589,51589,43,35 a 44 anos,Sul,29,25 a 48 meses,324.37,3,61.45,1,7,2,1,0.2857142857142857,47.0,0,2,1,1,6,3,1,0,2.7,5.5,Detrator
1590,51590,28,25 a 34 anos,Sul,92,Mais de 72 meses,485.61,3,35.78,3,13,1,1,0.07692307692307693,47.55,0,3,1,1,7,5,1,0,3.5,4.4,Detrator
1591,51591,20,Até 24 anos,Norte,78,Mais de 72 meses,618.38,6,15.23,10,3,1,1,0.3333333333333333,42.32,0,2,0,0,4,3,1,0,4.8,4.9,Detrator
1592,51592,28,25 a 34 anos,Norte,18,13 a 24 meses,731.33,4,38.41,6,8,3,1,0.375,34.9,0,1,1,1,3,4,1,0,3.4,2.2,Detrator
1593,51593,64,55 a 64 anos,Centro-Oeste,42,25 a 48 meses,370.7,6,28.14,6,3,3,1,1.0,58.91,0,3,1,1,9,5,1,0,0.1,1.5,Detrator
1594,51594,63,55 a 64 anos,Centro-Oeste,91,Mais de 72 meses,383.5,3,9.87,9,9,2,1,0.2222222222222222,15.24,0,2,1,1,2,5,1,0,4.9,5.3,Detrator
1595,51595,67,65 anos ou mais,Sudeste,67,49 a 72 meses,250.52,1,26.91,3,5,2,1,0.4,47.18,0,3,1,1,1,3,1,0,6.1,5.7,Detrator
1597,51597,69,65 anos ou mais,Sudeste,18,13 a 24 meses,509.8,6,39.45,9,8,0,0,0.0,37.35,0,2,2,1,3,4,1,1,5.8,8.7,Neutro
1599,51599,66,65 anos ou mais,Sudeste,41,25 a 48 meses,270.17,5,9.08,6,12,3,1,0.25,35.09,0,1,2,1,9,5,1,0,0.0,3.3,Detrator
1600,51600,34,25 a 34 anos,Centro-Oeste,7,Até 12 meses,1047.21,4,20.75,6,10,2,1,0.2,46.66,0,1,2,1,7,5,1,0,2.9,4.8,Detrator
1601,51601,57,55 a 64 anos,Norte,75,Mais de 72 meses,52.64,5,0.49,1,12,1,1,0.08333333333333333,50.36,0,3,3,1,6,5,1,0,2.1,2.6,Detrator
1602,51602,35,35 a 44 anos,Norte,108,Mais de 72 meses,328.47,3,15.86,8,8,1,1,0.125,48.54,0,1,2,1,4,4,1,0,5.2,4.6,Detrator
1603,51603,61,55 a 64 anos,Nordeste,63,49 a 72 meses,481.9,1,28.55,8,6,0,0,0.0,33.38,0,1,1,1,0,1,1,0,8.6,6.9,Detrator
1604,51604,64,55 a 64 anos,Norte,112,Mais de 72 meses,157.66,1,0.3,8,12,2,1,0.16666666666666666,40.78,0,1,1,1,4,5,1,0,3.4,3.5,Detrator
1605,51605,21,Até 24 anos,Sudeste,80,Mais de 72 meses,301.56,2,23.06,10,3,0,0,0.0,32.81,0,1,1,1,3,4,1,1,6.2,8.8,Neutro
1606,51606,53,45 a 54 anos,Nordeste,101,Mais de 72 meses,471.9,5,15.14,2,8,1,1,0.125,34.83,0,2,2,1,7,4,1,0,2.8,4.5,Detrator
1607,51607,65,65 anos ou mais,Norte,54,49 a 72 meses,538.99,2,58.74,11,5,1,1,0.2,32.65,0,1,1,1,6,3,1,0,5.2,5.5,Detrator
1608,51608,56,55 a 64 anos,Sudeste,25,25 a 48 meses,64.3,3,12.35,7,13,2,1,0.15384615384615385,50.44,0,1,2,1,2,4,1,0,4.6,4.1,Detrator
1609,51609,66,65 anos ou mais,Sul,4,Até 12 meses,97.7,1,22.55,4,3,1,1,0.3333333333333333,53.4,0,3,0,0,6,2,1,0,5.1,7.1,Neutro
1610,51610,32,25 a 34 anos,Centro-Oeste,41,25 a 48 meses,93.09,3,41.18,6,2,1,1,0.5,26.47,0,2,5,1,5,7,1,0,1.5,4.6,Detrator
1611,51611,66,65 anos ou mais,Sul,34,25 a 48 meses,449.07,2,58.09,7,6,1,1,0.16666666666666666,39.71,0,2,0,0,8,4,1,0,3.0,5.0,Detrator
1612,51612,58,55 a 64 anos,Nordeste,76,Mais de 72 meses,897.65,2,4.05,5,8,5,1,0.625,15.81,0,1,2,1,1,7,1,0,1.6,1.5,Detrator
1613,51613,43,35 a 44 anos,Sudeste,84,Mais de 72 meses,174.71,3,11.93,2,12,3,1,0.25,7.18,0,1,1,1,5,3,1,0,2.2,3.8,Detrator
1614,51614,50,45 a 54 anos,Norte,85,Mais de 72 meses,263.38,1,0.28,6,9,2,1,0.2222222222222222,38.38,0,1,2,1,5,5,1,0,2.9,6.9,Detrator
1615,51615,45,45 a 54 anos,Nordeste,90,Mais de 72 meses,1046.13,1,5.22,8,13,2,1,0.15384615384615385,37.11,0,2,1,1,3,5,1,0,4.1,2.4,Detrator
1616,51616,47,45 a 54 anos,Centro-Oeste,113,Mais de 72 meses,747.45,3,37.37,11,6,3,1,0.5,34.84,0,2,1,1,4,4,1,0,3.2,0.5,Detrator
1617,51617,69,65 anos ou mais,Sudeste,114,Mais de 72 meses,916.48,3,32.2,3,9,0,0,0.0,22.28,0,2,2,1,7,4,1,0,3.5,7.8,Neutro
1618,51618,63,55 a 64 anos,Sudeste,100,Mais de 72 meses,546.92,3,8.39,2,7,2,1,0.2857142857142857,44.55,0,2,2,1,3,5,1,0,3.7,4.5,Detrator
1619,51619,45,45 a 54 anos,Centro-Oeste,106,Mais de 72 meses,147.16,3,55.23,8,7,1,1,0.14285714285714285,41.42,0,3,1,1,0,3,1,0,7.8,5.3,Detrator
1620,51620,62,55 a 64 anos,Centro-Oeste,9,Até 12 meses,160.55,2,18.7,9,9,2,1,0.2222222222222222,6.71,0,3,1,1,0,4,1,0,6.1,6.7,Detrator
1621,51621,57,55 a 64 anos,Sul,15,13 a 24 meses,155.46,3,12.52,10,7,1,1,0.14285714285714285,44.49,0,3,0,0,3,2,1,1,7.1,9.7,Promotor
1623,51623,27,25 a 34 anos,Norte,26,25 a 48 meses,325.48,3,24.44,6,10,1,1,0.1,22.93,0,1,0,0,11,2,1,0,1.7,5.5,Detrator
1624,51624,56,55 a 64 anos,Nordeste,22,13 a 24 meses,399.72,2,8.74,2,9,3,1,0.3333333333333333,20.15,0,2,2,1,3,4,1,0,3.3,3.4,Detrator
1625,51625,66,65 anos ou mais,Norte,45,25 a 48 meses,573.33,3,50.66,5,10,2,1,0.2,28.71,0,2,3,1,8,8,1,0,0.0,2.6,Detrator
1626,51626,32,25 a 34 anos,Sudeste,74,Mais de 72 meses,267.62,4,128.32,11,12,1,1,0.08333333333333333,30.59,0,2,2,1,1,5,1,0,6.6,7.6,Neutro
1627,51627,61,55 a 64 anos,Norte,24,13 a 24 meses,344.99,1,16.15,5,12,2,1,0.16666666666666666,31.62,0,3,2,1,5,3,1,0,2.0,6.2,Detrator
1628,51628,69,65 anos ou mais,Norte,71,49 a 72 meses,314.04,5,36.04,4,7,4,1,0.5714285714285714,13.07,0,3,2,1,8,4,1,0,0.0,3.5,Detrator
1629,51629,47,45 a 54 anos,Norte,96,Mais de 72 meses,264.58,2,40.84,8,7,4,1,0.5714285714285714,48.75,0,1,0,0,5,2,1,0,2.2,3.0,Detrator
1630,51630,45,45 a 54 anos,Nordeste,87,Mais de 72 meses,585.06,3,13.95,2,14,3,1,0.21428571428571427,20.39,0,2,1,1,3,4,1,0,3.3,1.9,Detrator
1632,51632,43,35 a 44 anos,Centro-Oeste,50,49 a 72 meses,247.16,5,5.22,7,6,2,1,0.3333333333333333,20.08,0,3,0,0,3,1,1,1,4.8,9.0,Promotor
1633,51633,43,35 a 44 anos,Centro-Oeste,51,49 a 72 meses,402.62,5,1.3,1,7,0,0,0.0,64.08,0,1,1,1,7,2,1,1,4.1,9.5,Promotor
1634,51634,61,55 a 64 anos,Sudeste,83,Mais de 72 meses,126.06,2,31.41,11,14,2,1,0.14285714285714285,22.18,0,2,2,1,8,5,1,0,1.3,4.9,Detrator
1635,51635,18,Até 24 anos,Sul,76,Mais de 72 meses,155.47,6,34.47,10,14,5,1,0.35714285714285715,40.27,0,1,2,1,11,5,1,0,0.0,0.0,Detrator
1636,51636,39,35 a 44 anos,Norte,52,49 a 72 meses,169.52,2,12.68,3,7,3,1,0.42857142857142855,32.27,0,1,2,1,5,4,1,0,1.9,5.8,Detrator
1637,51637,40,35 a 44 anos,Sul,16,13 a 24 meses,555.7,3,3.58,11,14,3,1,0.21428571428571427,33.07,0,3,3,1,0,6,1,0,3.6,5.4,Detrator
1638,51638,42,35 a 44 anos,Norte,57,49 a 72 meses,298.17,4,2.29,2,11,3,1,0.2727272727272727,45.19,0,2,0,0,0,1,1,0,6.4,6.8,Detrator
1639,51639,25,25 a 34 anos,Sul,25,25 a 48 meses,346.06,1,30.22,1,4,4,1,1.0,13.34,0,1,1,1,3,3,1,0,2.7,2.8,Detrator
1640,51640,51,45 a 54 anos,Sudeste,116,Mais de 72 meses,391.76,2,49.2,7,13,1,1,0.07692307692307693,22.55,0,3,3,1,10,5,1,0,0.1,6.0,Detrator
1641,51641,69,65 anos ou mais,Nordeste,70,49 a 72 meses,893.62,2,2.97,8,4,1,1,0.25,51.42,0,1,1,1,3,2,1,0,5.5,7.2,Neutro
1642,51642,32,25 a 34 anos,Nordeste,71,49 a 72 meses,350.01,2,14.61,9,6,2,1,0.3333333333333333,35.32,0,1,2,1,9,4,1,0,0.2,4.6,Detrator
1645,51645,35,35 a 44 anos,Centro-Oeste,49,49 a 72 meses,732.67,1,105.6,8,11,0,0,0.0,20.81,0,3,4,1,3,4,1,0,4.5,6.2,Detrator
1646,51646,24,Até 24 anos,Norte,94,Mais de 72 meses,313.25,1,3.01,7,6,1,1,0.16666666666666666,34.23,0,2,3,1,11,5,1,0,0.0,5.0,Detrator
1647,51647,59,55 a 64 anos,Centro-Oeste,106,Mais de 72 meses,503.34,3,66.18,8,9,3,1,0.3333333333333333,56.15,0,1,3,1,7,5,1,0,0.3,0.7,Detrator
1648,51648,44,35 a 44 anos,Sul,31,25 a 48 meses,574.18,1,8.43,10,5,4,1,0.8,37.68,0,1,1,1,6,3,1,0,0.6,3.0,Detrator
1649,51649,19,Até 24 anos,Sul,6,Até 12 meses,548.3,6,13.42,7,6,2,1,0.3333333333333333,54.82,0,3,1,1,2,3,1,0,5.7,6.8,Detrator
1650,51650,52,45 a 54 anos,Sul,94,Mais de 72 meses,470.98,5,0.81,9,12,1,1,0.08333333333333333,45.09,0,1,2,1,10,4,1,0,0.0,5.6,Detrator
1651,51651,63,55 a 64 anos,Norte,119,Mais de 72 meses,802.83,6,57.08,5,8,3,1,0.375,46.14,0,3,0,0,11,2,1,0,0.2,2.3,Detrator
1652,51652,65,65 anos ou mais,Centro-Oeste,60,49 a 72 meses,219.5,4,40.8,10,13,3,1,0.23076923076923078,25.12,0,1,1,1,4,3,1,0,2.3,1.7,Detrator
1653,51653,30,25 a 34 anos,Centro-Oeste,22,13 a 24 meses,456.69,1,46.28,2,13,3,1,0.23076923076923078,29.97,0,2,2,1,9,4,1,0,0.0,2.4,Detrator
1655,51655,45,45 a 54 anos,Centro-Oeste,118,Mais de 72 meses,443.74,5,33.18,5,14,4,1,0.2857142857142857,38.0,0,1,1,1,9,4,1,0,0.0,1.6,Detrator
1656,51656,40,35 a 44 anos,Centro-Oeste,62,49 a 72 meses,324.49,5,58.37,1,5,2,1,0.4,38.72,0,1,0,0,10,2,1,0,1.1,4.5,Detrator
1657,51657,68,65 anos ou mais,Sudeste,116,Mais de 72 meses,177.39,4,44.7,10,8,3,1,0.375,34.29,0,2,2,1,8,4,1,0,0.5,0.2,Detrator
1658,51658,35,35 a 44 anos,Sudeste,1,Até 12 meses,509.15,4,43.33,3,7,0,0,0.0,13.4,0,2,2,1,4,4,1,0,5.5,6.7,Detrator
1659,51659,38,35 a 44 anos,Centro-Oeste,109,Mais de 72 meses,501.54,4,43.72,10,2,2,1,1.0,28.64,0,2,2,1,5,5,1,0,2.5,3.0,Detrator
1660,51660,56,55 a 64 anos,Sul,104,Mais de 72 meses,1133.5,4,9.7,7,4,0,0,0.0,34.82,0,3,2,1,1,5,1,0,7.5,4.0,Detrator
1661,51661,31,25 a 34 anos,Nordeste,72,49 a 72 meses,135.56,1,15.66,1,4,1,1,0.25,40.94,0,2,1,1,0,7,1,0,7.5,6.7,Detrator
1662,51662,30,25 a 34 anos,Nordeste,77,Mais de 72 meses,244.71,1,3.33,5,10,1,1,0.1,41.74,0,2,2,1,7,4,1,0,2.8,2.7,Detrator
1663,51663,65,65 anos ou mais,Sudeste,119,Mais de 72 meses,405.18,3,65.29,11,3,2,1,0.6666666666666666,62.07,0,2,2,1,10,5,1,0,0.0,3.9,Detrator
1664,51664,67,65 anos ou mais,Norte,85,Mais de 72 meses,638.29,2,31.65,10,6,1,1,0.16666666666666666,47.35,0,2,1,1,3,2,1,0,6.4,6.8,Detrator
1665,51665,37,35 a 44 anos,Norte,52,49 a 72 meses,105.05,1,9.85,6,11,2,1,0.18181818181818182,35.03,0,2,3,1,6,5,1,0,0.7,5.2,Detrator
1666,51666,30,25 a 34 anos,Sudeste,15,13 a 24 meses,158.16,6,111.61,10,11,2,1,0.18181818181818182,49.43,0,3,0,0,7,4,1,0,3.9,5.7,Detrator
1667,51667,25,25 a 34 anos,Sul,74,Mais de 72 meses,203.79,2,53.64,4,2,2,1,1.0,35.86,0,2,0,0,5,3,1,0,4.5,5.8,Detrator
1668,51668,21,Até 24 anos,Norte,83,Mais de 72 meses,599.12,1,45.86,7,14,3,1,0.21428571428571427,30.1,0,2,4,1,9,6,1,0,0.0,0.0,Detrator
1669,51669,23,Até 24 anos,Sul,38,25 a 48 meses,117.62,5,29.79,10,10,1,1,0.1,40.32,0,1,2,1,6,4,1,1,2.4,9.4,Promotor
1670,51670,41,35 a 44 anos,Centro-Oeste,81,Mais de 72 meses,334.41,3,22.06,5,6,3,1,0.5,56.51,0,1,2,1,8,5,1,0,0.7,3.0,Detrator
1672,51672,41,35 a 44 anos,Nordeste,49,49 a 72 meses,874.28,6,54.83,1,14,2,1,0.14285714285714285,25.86,0,2,0,0,3,4,1,0,5.2,7.0,Neutro
1673,51673,66,65 anos ou mais,Sudeste,12,Até 12 meses,737.43,1,23.05,7,3,2,1,0.6666666666666666,2.62,0,2,2,1,7,6,1,0,2.7,4.1,Detrator
1674,51674,37,35 a 44 anos,Centro-Oeste,64,49 a 72 meses,927.01,4,2.17,7,7,5,1,0.7142857142857143,20.32,0,1,2,1,9,4,1,0,0.0,0.0,Detrator
1675,51675,30,25 a 34 anos,Norte,39,25 a 48 meses,335.39,6,18.62,5,4,1,1,0.25,32.62,0,1,1,1,11,3,1,0,1.6,7.4,Neutro
1676,51676,51,45 a 54 anos,Centro-Oeste,67,49 a 72 meses,1004.9,4,29.24,11,13,2,1,0.15384615384615385,25.07,0,3,0,0,2,2,1,0,5.3,7.6,Neutro
1677,51677,25,25 a 34 anos,Centro-Oeste,106,Mais de 72 meses,210.74,6,87.75,11,3,1,1,0.3333333333333333,48.28,0,2,4,1,2,6,1,0,3.9,4.0,Detrator
1678,51678,51,45 a 54 anos,Sul,112,Mais de 72 meses,265.31,1,31.87,10,6,1,1,0.16666666666666666,44.13,0,1,2,1,11,7,1,0,0.0,2.9,Detrator
1679,51679,64,55 a 64 anos,Sul,36,25 a 48 meses,533.31,6,40.97,5,12,5,1,0.4166666666666667,37.2,0,3,0,0,10,2,1,0,0.0,5.1,Detrator
1680,51680,22,Até 24 anos,Nordeste,39,25 a 48 meses,214.31,5,1.0,4,9,1,1,0.1111111111111111,19.04,0,1,0,0,11,2,1,0,0.7,6.7,Detrator
1681,51681,33,25 a 34 anos,Norte,111,Mais de 72 meses,383.44,2,1.24,11,8,2,1,0.25,56.0,0,1,1,1,3,3,1,0,4.7,6.8,Detrator
1682,51682,33,25 a 34 anos,Nordeste,29,25 a 48 meses,134.61,6,60.15,2,5,3,1,0.6,33.58,0,1,3,1,10,6,1,0,0.0,3.3,Detrator
1683,51683,31,25 a 34 anos,Nordeste,75,Mais de 72 meses,273.3,1,3.03,6,13,1,1,0.07692307692307693,35.4,0,2,3,1,3,7,1,0,5.4,4.6,Detrator
1684,51684,44,35 a 44 anos,Sul,86,Mais de 72 meses,568.92,4,7.76,4,12,0,0,0.0,22.44,0,1,0,0,0,0,0,1,8.3,10.0,Promotor
1685,51685,59,55 a 64 anos,Nordeste,30,25 a 48 meses,483.04,1,21.94,9,7,2,1,0.2857142857142857,28.0,0,1,0,0,5,2,1,0,3.9,6.6,Detrator
1686,51686,59,55 a 64 anos,Nordeste,96,Mais de 72 meses,390.7,3,24.54,3,7,1,1,0.14285714285714285,40.66,0,3,1,1,11,4,1,0,0.5,1.6,Detrator
1687,51687,48,45 a 54 anos,Sul,26,25 a 48 meses,775.91,6,21.91,11,6,4,1,0.6666666666666666,49.15,0,3,1,1,2,4,1,0,3.4,5.9,Detrator
1688,51688,31,25 a 34 anos,Centro-Oeste,116,Mais de 72 meses,273.0,3,4.6,3,12,5,1,0.4166666666666667,69.28,0,3,1,1,4,3,1,0,1.7,1.3,Detrator
1689,51689,48,45 a 54 anos,Centro-Oeste,32,25 a 48 meses,1185.42,6,2.42,6,4,3,1,0.75,39.71,0,3,3,1,8,6,1,0,0.1,2.6,Detrator
1690,51690,31,25 a 34 anos,Sul,119,Mais de 72 meses,611.69,1,36.54,2,11,0,0,0.0,36.3,0,1,0,0,2,0,0,1,7.5,10.0,Promotor
1691,51691,41,35 a 44 anos,Sudeste,28,25 a 48 meses,532.61,3,2.7,3,8,5,1,0.625,40.41,0,1,2,1,2,5,1,0,0.8,0.8,Detrator
1692,51692,52,45 a 54 anos,Centro-Oeste,79,Mais de 72 meses,265.26,1,12.38,8,4,4,1,1.0,47.96,0,2,2,1,9,5,1,0,0.0,1.0,Detrator
1693,51693,69,65 anos ou mais,Norte,41,25 a 48 meses,316.67,4,9.8,10,12,3,1,0.25,41.49,0,2,0,0,11,3,1,0,0.4,3.8,Detrator
1695,51695,37,35 a 44 anos,Sudeste,90,Mais de 72 meses,587.13,1,7.56,5,14,2,1,0.14285714285714285,31.84,0,3,4,1,3,6,1,0,2.4,0.0,Detrator
1696,51696,67,65 anos ou mais,Nordeste,53,49 a 72 meses,594.93,4,110.26,4,4,0,0,0.0,58.7,0,2,2,1,6,5,1,0,5.2,5.7,Detrator
1697,51697,45,45 a 54 anos,Nordeste,52,49 a 72 meses,347.52,3,10.79,2,13,3,1,0.23076923076923078,17.34,0,1,3,1,4,5,1,0,1.0,0.0,Detrator
1698,51698,55,55 a 64 anos,Sul,14,13 a 24 meses,303.39,6,91.29,2,14,3,1,0.21428571428571427,36.04,0,1,1,1,7,4,1,0,1.4,4.6,Detrator
1699,51699,44,35 a 44 anos,Nordeste,33,25 a 48 meses,265.59,6,37.2,10,2,2,1,1.0,43.48,0,2,4,1,0,9,1,0,3.5,5.9,Detrator
1700,51700,18,Até 24 anos,Sul,32,25 a 48 meses,379.03,2,15.64,7,7,3,1,0.42857142857142855,31.84,0,1,1,1,0,4,1,0,5.6,4.4,Detrator
1701,51701,29,25 a 34 anos,Norte,98,Mais de 72 meses,278.99,4,22.39,5,4,0,0,0.0,33.53,0,2,0,0,9,3,1,0,2.8,7.8,Neutro
1702,51702,56,55 a 64 anos,Nordeste,111,Mais de 72 meses,679.64,3,10.67,3,11,3,1,0.2727272727272727,37.25,0,1,0,0,6,2,1,0,1.9,4.5,Detrator
1703,51703,44,35 a 44 anos,Norte,38,25 a 48 meses,275.71,2,44.99,1,5,2,1,0.4,28.46,0,2,3,1,2,6,1,0,4.5,5.4,Detrator
1704,51704,53,45 a 54 anos,Sul,33,25 a 48 meses,947.43,3,7.44,4,4,1,1,0.25,35.97,0,2,2,1,8,3,1,0,2.4,6.9,Detrator
1705,51705,48,45 a 54 anos,Nordeste,76,Mais de 72 meses,262.66,3,39.6,10,14,3,1,0.21428571428571427,32.69,0,2,0,0,3,1,1,0,4.8,7.3,Neutro
1706,51706,41,35 a 44 anos,Centro-Oeste,8,Até 12 meses,168.43,5,43.05,7,9,2,1,0.2222222222222222,39.44,0,2,2,1,8,5,1,0,1.4,6.1,Detrator
1707,51707,49,45 a 54 anos,Sul,10,Até 12 meses,74.37,1,41.6,11,10,3,1,0.3,28.73,0,1,2,1,0,4,1,0,4.3,2.0,Detrator
1708,51708,37,35 a 44 anos,Norte,92,Mais de 72 meses,658.08,4,146.48,11,5,1,1,0.2,24.71,0,1,2,1,0,3,1,1,6.6,8.2,Neutro
1709,51709,40,35 a 44 anos,Nordeste,91,Mais de 72 meses,148.3,3,36.44,5,4,2,1,0.5,54.7,0,3,1,1,8,5,1,0,2.0,6.9,Detrator
1710,51710,66,65 anos ou mais,Centro-Oeste,22,13 a 24 meses,209.52,3,12.53,6,4,1,1,0.25,31.18,0,3,0,0,3,3,1,1,6.4,9.1,Promotor
1711,51711,20,Até 24 anos,Sudeste,56,49 a 72 meses,273.02,2,5.68,1,14,2,1,0.14285714285714285,35.27,0,3,2,1,6,5,1,0,1.8,4.6,Detrator
1712,51712,33,25 a 34 anos,Sul,17,13 a 24 meses,904.14,5,11.79,9,11,3,1,0.2727272727272727,41.5,0,1,1,1,4,3,1,0,4.4,4.0,Detrator
1713,51713,64,55 a 64 anos,Sul,98,Mais de 72 meses,452.45,5,27.48,1,13,5,1,0.38461538461538464,63.25,0,1,1,1,6,4,1,0,0.0,0.0,Detrator
1714,51714,19,Até 24 anos,Sul,102,Mais de 72 meses,577.58,2,5.21,5,4,0,0,0.0,62.28,0,3,2,1,10,6,1,0,2.4,3.3,Detrator
1716,51716,38,35 a 44 anos,Sul,22,13 a 24 meses,362.26,3,30.18,6,6,2,1,0.3333333333333333,46.03,0,3,2,1,6,3,1,0,2.5,6.5,Detrator
1718,51718,29,25 a 34 anos,Centro-Oeste,86,Mais de 72 meses,634.48,2,0.34,1,13,3,1,0.23076923076923078,45.06,0,3,0,0,6,3,1,0,2.8,1.7,Detrator
1719,51719,45,45 a 54 anos,Sul,79,Mais de 72 meses,302.31,6,34.56,7,9,4,1,0.4444444444444444,35.5,0,3,2,1,9,6,1,0,0.0,2.5,Detrator
1720,51720,42,35 a 44 anos,Sul,59,49 a 72 meses,218.8,3,1.91,8,8,2,1,0.25,41.83,0,1,0,0,11,2,1,0,0.2,5.6,Detrator
1721,51721,33,25 a 34 anos,Sudeste,43,25 a 48 meses,358.17,6,19.15,7,14,3,1,0.21428571428571427,39.69,0,2,0,0,7,1,1,0,1.5,6.8,Detrator
1722,51722,29,25 a 34 anos,Nordeste,62,49 a 72 meses,413.37,4,1.38,7,3,3,1,1.0,48.81,0,3,2,1,3,4,1,0,3.2,2.6,Detrator
1723,51723,38,35 a 44 anos,Norte,90,Mais de 72 meses,801.14,1,50.34,10,7,2,1,0.2857142857142857,40.95,0,3,2,1,8,4,1,0,1.1,1.3,Detrator
1724,51724,62,55 a 64 anos,Sul,108,Mais de 72 meses,140.08,5,2.4,10,11,3,1,0.2727272727272727,53.46,0,3,0,0,3,3,1,0,4.6,4.0,Detrator
1725,51725,39,35 a 44 anos,Norte,104,Mais de 72 meses,468.42,6,52.77,7,4,3,1,0.75,57.93,0,2,1,1,6,3,1,0,1.2,5.8,Detrator
1726,51726,36,35 a 44 anos,Norte,84,Mais de 72 meses,170.47,6,16.49,10,9,2,1,0.2222222222222222,63.93,0,3,4,1,10,7,1,0,0.0,1.3,Detrator
1727,51727,29,25 a 34 anos,Sul,108,Mais de 72 meses,353.11,3,6.9,10,11,1,1,0.09090909090909091,21.32,0,3,3,1,8,5,1,0,1.1,4.4,Detrator
1728,51728,29,25 a 34 anos,Norte,20,13 a 24 meses,378.44,3,17.91,5,4,2,1,0.5,51.37,0,2,0,0,8,4,1,0,4.4,5.0,Detrator
1729,51729,65,65 anos ou mais,Centro-Oeste,95,Mais de 72 meses,219.11,3,27.38,5,9,1,1,0.1111111111111111,20.5,0,2,0,0,8,5,1,0,3.7,6.1,Detrator
1731,51731,40,35 a 44 anos,Nordeste,19,13 a 24 meses,1032.77,4,17.35,2,9,0,0,0.0,34.13,0,2,4,1,0,7,1,0,5.6,6.6,Detrator
1732,51732,59,55 a 64 anos,Sudeste,54,49 a 72 meses,213.19,2,14.82,8,12,5,1,0.4166666666666667,21.75,0,1,0,0,1,2,1,0,3.6,0.3,Detrator
1733,51733,52,45 a 54 anos,Centro-Oeste,92,Mais de 72 meses,445.01,5,8.28,1,14,3,1,0.21428571428571427,4.08,0,2,0,0,1,4,1,1,6.1,9.1,Promotor
1734,51734,26,25 a 34 anos,Sudeste,98,Mais de 72 meses,322.05,5,40.78,10,7,0,0,0.0,24.8,0,3,0,0,2,3,1,1,9.5,10.0,Promotor
1735,51735,38,35 a 44 anos,Norte,3,Até 12 meses,126.52,1,27.55,9,2,2,1,1.0,43.38,0,2,2,1,4,4,1,0,3.5,2.4,Detrator
1736,51736,34,25 a 34 anos,Norte,84,Mais de 72 meses,206.01,4,20.09,10,7,2,1,0.2857142857142857,45.23,0,2,1,1,3,6,1,0,4.9,3.4,Detrator
1737,51737,19,Até 24 anos,Norte,78,Mais de 72 meses,654.84,5,11.22,11,2,2,1,1.0,43.85,0,3,2,1,7,4,1,0,1.8,5.7,Detrator
